EDUC 6245, "Latinx Education Across the Americas", "Examines Latinx education across the Americas in comparative perspective, exploring critical issues, themes, and cross-border movements that link Latinx education in the United States and Latin American education. Considers the socio-historical, cultural, and political contexts that shape the education of Latinx communities, with special attention to issues of race, cultural and national identity, and representation as these are negotiated in schools."
EDUC 6250, "Higher Education in the United States", "Examines major issues in higher education focusing on the sociopolitical contexts in which US universities operate as gatekeepers to opportunities. Topics include the purposes and history of higher education in the United States, college teaching and learning, finance and governance, issues of access and equity related to race, gender, sexual orientation, gender identity, immigration status and class, and student life."
EDUC 6318, "Psychological Foundations of Education", "Introduces students to theoretical and empirical contributions of educational and developmental psychology and the learning sciences emphasizing applications to educational practices. Topics include learning, development, cognitive processes, social and cultural context, motivation, assessment and individual differences."
EDUC 6405, "College Student Development and Counseling Theories", "Covers theories of student development in higher education as they apply to the growth of students and the influence of the college environment on growth and development. Examines selected approaches to counseling theory and practice. Theoretical formulations basic to human development and the counseling process are presented including historical and philosophical background. This course explores themes of human development, self-evolution, meaning making, separation and connection, and moral meaning making, and how college students are other adults construct themselves and the meaning they make of their experience."
EDUC 6506, "Cognitive Science Research Practicum", "Independent, interdisciplinary research project in cognitive science for advanced graduate students pursuing a joint PhD in an approved core discipline and cognitive science. Research projects integrate at least two areas within the cognitive sciences: psychology, computer science, linguistics, education, philosophy. Students need commitments from two mentors for their project. Recommended prerequisite: EDUC 6505. Same as CSCI 7412 and LING 7415 and PHIL 7415 and PSYC 7415 and SLHS 7418."
EDUC 6516, "Cognitive Science Research Practicum 2", "Independent, interdisciplinary research project in cognitive science for advanced graduate students pursuing a joint PhD in an approved core disciplineand cognitive science. Research projects integrate at least two areas within the cognitive sciences: psychology, computer science, linguistics, education, philosophy. Students need commitments from two mentors for their project. Same as CSCI 7422 and LING 7425 and PHIL 7425 and PSYC 7425 and SLHS 7428."
EDUC 6919, "Practicum in Educational Foundations Policy and Practice", ""
EDUC 6925, "Readings in Curriculum and Instruction: Math/Science", ""
EDUC 6925, "Readings in Curriculum and Instruction: Literacy", ""
EDUC 6925, "Readings in Curriculum and Instruction: Rotate", ""
EDUC 6926, "Readings in Research and Evaluation Methodology", ""
EDUC 6927, "Readings in Equity, Bilingualism and Biliteracy", "Explores topics that are relevant to becoming a scholar and researcher in our field."
EDUC 6928, "Readings in Learning Sciences and Human Development", ""
EDUC 6929, "Readings in Educational Foundations Policy and Practice", ""
EDUC 7115, "Critical Inquiry into Becoming a Teacher Educator", "Designed to support doctoral students’ development as university level instructors/teacher educators, particularly in relation to undergraduate courses that center equity and justice as central topics, this course will draw on critical perspectives and pedagogies to shape course goals, material/content and pedagogical approach. This will be done in two primary ways: a) through the use of pedagogies adapted from Freirean Culture Circles and Boalian Theater, and b) through the application of practitioner inquiry approaches designed to develop critical, reflective practices/habits of mind among teachers and teacher educators."
EDUC 7416, "Seminar: Research Methodology", "Presents selected topics for advanced study in educational research, statistics, measurement, and evaluation."
EDUC 8179, "Advanced Seminar in Mathematics and Science Teaching & Teacher Education", "This course examines how scholarship on teaching and teacher learning has been evolving in mathematics and science educational research since the 1980s and 1990s. Students will explore theories of teacher learning and how they relate to designs for teacher preparation and professional development. We will also study common designs and design principles for conducting research to study teaching and teacher learning."
EDUC 8210, "Ways of Knowing in Educational Research", "Introduces students to various theoretical perspectives informing educational research and how they are employed to study teaching, learning, and policy in K-12 classrooms. Includes reading and discussion related to the assumptions,questions, methods, and findings associated with theoretical traditions within and across disciplines."
EDUC 8230, "An Introduction to Quantitative Methods in Educational Research", "Explores the use of statistics to formalize study designs in educational research contexts. Introduces causal inference, experimental design, descriptive statistics, linear regression, probability, and the basics of statistical inference. Includes lab-based instruction in the use of statistical software (e.g., R, Excel) to conduct data analysis."
EDUC 8250, "Qualitative Methods I", "Introduces students to the theory and practice of qualitative research in education. First of a two-course sequence covering research design, theoretical perspectives, and methods. Preference given to first-year doctoral students in education."
EDUC 8358, "Seminar: Human Learning", "Intensive study of selected topics in human learning.The focus of the seminar will vary depending on the instructor's expertise and students' interest. Recent topics include sociocultural and social practice theories, STEM learning in and out of school. Repeatable for credit up to 6 total credit hours. Recommended prerequisite: EDUC 6318 or EDUC 8210 or instructor consent."
EDUC 8630, "Bilingual and Biliterate Development in Children and Adolescents", "This advanced doctoral seminar introduces doctoral students to key theories and empirical research on bilingual and biliterate development in school age children (preK – 12). Participants will explore sociolinguistic, sociocultural, and psycholinguistic perspectives of the language and literacy development of children growing up with two or more languages, and critically examine how varying educational contexts and policies impact the schooling experiences of bilingual learners from early childhood to late adolescence. Recommended restriction: Doctoral students only."
EDUC 8710, "Measurement in Survey Research", "Introduces students to classical test theory and item response theory. Emphasizes the process of developing, analyzing and validating a survey instrument. Focuses on developing a survey instrument with items that derive from a clearly delineated theory for the construct to be measured. Analyzes item responses and put together a validity argument to support the proposed uses of the survey."
EDUC 8730, "Advanced Qualitative Data Analysis", "Requires students begin semester with qualitative data already collected (from class project, pilot study, dissertation). Instructors present diverse methods of analyzing data and writing about interpretations. Instructors customize part of course to address specific topic of expertise, e.g., discourse analysis, video analysis, textual analysis, ethnographic analysis. May be repeated up to 12 total credit hours."
EDUC 8740, "Advances in the Assessment of Student Learning", "Focuses on theories underlying traditional and contemporary proposals for assessment of student learning, and design and research of large-scale and classroom-based methods to assess student learning. Explores intersections between large-scale and classroom assessment, although greater attention is given to issues related to classroom assessment."
EDUC 8940, "Scholarly Writing for Graduate Students", "Provides graduate students an opportunity to reflect on their current writing process, on their identity as an academic writer, and how their writing is shaping and being shaped by their emerging scholarship. Explores genres of academic writing, processes of peer review, and publication as students engage in weekly writing assignments that build toward a complete manuscript. Students should enter the class with a draft of an existing paper that they intend to work on."
EMEN 5005, "Introduction to Applied Statistical Methods", "Covers statistical reasoning and analysis in support of business and engineering decision making. Topics include: engineering and applied research, descriptive and inferential statistics to include estimation and hypothesis testing using both traditional parametric as well as nonparametric procedures for research situations involving one or two groups of treatment conditions. The R statistical analysis and programming system is used."
EMEN 5015, "Engineering Communication", "Enables students to communicate their thoughts and ideas in written and oral form in professional environments. Understand and demonstrate the ability to write a correctly-formed document. Develop active listening skills, particularly when providing and receiving feedback. Learn to orally communicate ideas by speaking clearly, persuasively, energetically, and with appropriate non-verbal elements. Present in various environments and to various audiences."
EMEN 5020, "Finance for Engineering Managers", "Confidently engage in topics of financial performance, financial statements, time value of money and your own personal finances.  The course focuses on areas relevant to engineering and technical managers, including product and process cost analyses, cost-volume-profitability calculations, discounted cash flow techniques for project selection, creating project and departmental budgets, valuation of intellectual property and entrepreneurial finance."
EMEN 5030, "Fundamentals of Project Management", "Provides an in-depth introduction to the project management discipline, including the concepts, tools and techniques used in the management and leadership of projects small and large alike. Key topics covered include the role of the project manager;  project team selection and management; cost, schedule and risk management; quality in projects; introduction to creating and maintaining project plans through the project lifecycle."
EMEN 5050, "Leading Oneself", "Provides working professionals the framework to build leadership skills by first starting with oneself because the foundation for great leadership starts with personal excellence. Topics include accountability, authentic leadership, personal branding, self-awareness, growth mindset, emotional intelligence, personal mastery, feedback and communication skills."
EMEN 5052, "Leading Others", "Understand and apply leadership techniques that develop and sustain a high-powered technical organization. Specifically, students evaluate qualities associated with successful leaders, learn practical leadership skills such as defining roles and responsibilities, setting vision, coaching, and dealing with conflicts. The course then addresses team building, from hiring the right team members, to managing the team, and conducting effective team meetings."
EMEN 5054, "Neuroscience of Leadership", "Examines leadership techniques through the lens of social cognitive neuroscience and psychology. Utilizing the latest research, we develop a leadership practice based on neuroscience. Consideration for leading oneself, leading others and leading organizations is covered. Topics include neuroplasticity, psychological safety, resililence, mental toughness, primal power of storytelling, improv and creativity, as well as the subtle power of influence."
EMEN 5065, "Global Topics in Aerospace", "Examining current international space topics including civil, military, and commercial activities forms the basis for this course. The origins and evolution of space policy and laws, current organizational and governance structures, space economics, space sustainability, international human exploration strategies, the future of space exploration, deregulation and space traffic management and recent developments in the commercial space sector will be analyzed."
EMEN 5090, "Marketing and Technology Ventures", "Why do great products often lose in tech markets? This course analyzes processes for developing the customer bases essential for commercial success. Student teams develop strategic launch programs for actual tech startups of their choosing. Students will analyze and discuss real-world case studies and alternative strategies. Structured towards professional applicability for engineers in large enterprises as well as startups."
EMEN 5094, "Technology Entrepreneurship", "Explores the process of new venture creation as it relates to both launching a technology-based startup (entrepreneurship), and the introduction of new products and services within an existing firm (intrapreneurship). The course features a semester project that incorporates all elements of the new venture process, enabling engineers to transform their own innovative ideas into viable and sustainable business opportunities."
EMEN 5316, "Engineering and the Legal Process", "Provides engineering students the experience of working through a product litigation case, beginning with understanding why products fail, to the various stages of the litigation process culminating in a mock trial where engineers are “on the stand” as expert witnesses. This course meets concurrently with LAWS 7343, engaging both engineering and law students in the same learning environment."
EMEN 5405, "Fundamentals of Systems Engineering", "Examines the disciplined processes of designing and managing complex systems over their life cycle. Requirements engineering, reliability, logistics, team leadership, testing and evaluation, maintainability and other disciplines are examined with focus on the system engineering of small spacecraft."
EMEN 5500, "Lean and Agile Management", "Learn lean and agile concepts and tools to improve customer value, improve processes and reduce waste. Examine and apply lean and agile principles in diverse circumstances including hardware/software, product development/ongoing operations and manufacturing products/providing services. Apply your learning to improving performance in current responsibilities, whether as an individual contributor or as a manager. Degree credit not granted for this course and OPIM 6080."
EMEN 5830, "Special Topics: Dig Eng and Mod-Based Sys Eng", "May be repeated up to 9 credit hours."
EMEN 5840, "Independent Study Project", "Available only through approval of graduate advisor. Subjects arranged to fit the needs of the particular student.  Non-EMP students require instructor permission."
EMUS 5217, "Chamber Singers", "CU's premiere choral ensemble, The CU Chamber Singers, is comprised of auditioned graduate and undergraduate singers. Chamber Singers has been cited with critical acclaim for its performances and sings classically based literature from all cultures and style periods. Members are selected by audition at the beginning of each academic year. Degree credit not granted for this course and EMUS 1217 or 3217."
EMUS 5227, "University Choir", ""
EMUS 5297, "Wind Symphony", "2.0 credit hours offered CE Aspen Music School only."
EMUS 5307, "Symphonic Band", ""
EMUS 5327, "Symphony Orchestra", "2.0 hours offered CE Aspen Music School only."
EMUS 5327, "Symphony Orchestra: Philharmonia", "2.0 hours offered CE Aspen Music School only."
EMUS 5367, "Early Music Ensembles", ""
EMUS 5417, "Percussion Ensemble: Classic and Improv", ""
EMUS 5417, "Percussion Ensemble: Hand Drums and Latin Jazz", ""
EMUS 5427, "Jazz Ensemble", "Students perform in a principal format for jazz expression. The large ensemble setting affords the opportunity to expand knowledge of jazz styles and repertoire as well as refine reading skills and improve spontaneous interaction with other musicians. Placed through auditions held at the beginning of each semester. Recommended prerequisite: EMUS 3427 or previous experience in large jazz ensembles. Same as EMUS 1427 and EMUS 3427."
EMUS 5437, "Jazz Combo", "Allows students the opportunity to perform in the principal format for jazz expression. The small group setting affords performers the opportunity to refine improvisation skills, improve spontaneous interaction with musicians and expand knowledge of jazz styles and repertoire. Placed through auditions held at the beginning of each semester. Recommended prerequisite: EMUS 3437 or previous performance experience in small jazz combos. Same as EMUS 1437 and EMUS 3437."
EMUS 5447, "Guitar Ensemble", ""
EMUS 5457, "Electronic Music Ensemble", "Explores performance, composition and the history of electronic music, including 20th century art music on through to electronic music in contemporary popular culture. May be repeated up to 12 total credit hours. Same as EMUS 1457 and EMUS 3457."
EMUS 5467, "World Music Ensemble: Japanese Ensemble", "Study and performance of musics of diverse cultures in the United States, including Native American, Latin American, African American and Asian American, as well as music from the mother cultures of these groups. Same as EMUS 1467 and EMUS 3467."
EMUS 5467, "World Music Ensemble: Gamelan Ensemble", "Study and performance of musics of diverse cultures in the United States, including Native American, Latin American, African American and Asian American, as well as music from the mother cultures of these groups. Same as EMUS 1467 and EMUS 3467."
EMUS 5467, "World Music Ensemble: West African Highlife Ensemble", "Study and performance of musics of diverse cultures in the United States, including Native American, Latin American, African American and Asian American, as well as music from the mother cultures of these groups. Same as EMUS 1467 and EMUS 3467."
EMUS 5467, "World Music Ensemble: Cross Genre Ensemble (Strings)", "Study and performance of musics of diverse cultures in the United States, including Native American, Latin American, African American and Asian American, as well as music from the mother cultures of these groups. Same as EMUS 1467 and EMUS 3467."
EMUS 5507, "Chamber Music: Brass", ""
EMUS 5507, "Chamber Music: Piano", ""
EMUS 5507, "Chamber Music: Strings", ""
EMUS 5507, "Chamber Music: Woodwinds", ""
ENGL 5003, "Old English 1: Introduction to Old English", "Introduces students to Old English, the ancient ancestor of Modern English (as Latin is the ancestor of Spanish and Italian, distinct from both). Course will focus on reading knowledge through grammar study and translation, and to a lesser extent on pronunciation. Provides basic parsing and translation skills and an introduction to the history, culture, and literature of early medieval Britain. Provides an introduction to grammar and to the history of the English language. Same as ENGL 4003."
ENGL 5019, "Survey of Contemporary Literary and Cultural Theory", "Introduces a variety of critical and theoretical practices informing contemporary literary and cultural studies. May be repeated up to 6 total credit hours."
ENGL 5029, "British Literature and Culture Before 1800", "Introduces graduate level study of medieval and early modern writing through the long eighteenth century.  Emphasizes a wide range of genres, forms, historical background, and secondary criticism.  Cultivates research skills necessary for advanced graduate study.  Topics will vary.  May be repeated up to 6 total credit hours."
ENGL 5169, "Multicultural/Postcolonial Studies: Black Atlantic Cultures", "Introduces graduate level study of ethnic American and/or postcolonial writing in English, including relevant theoretical discourse.  Emphasizes a wide range of genres, forms, historical background, and secondary criticism.  Cultivates research skills necessary for advanced graduate study. Topics will vary.  May be repeated up to 6 total credit hours."
ENGL 5229, "Poetry Workshop", "Designed to give students time and impetus to generate poetry and discussion of it in an atmosphere at once supportive and critically serious. Enrollment requires admission to the Creative Writing Graduate Program or the instructor's approval of an application manuscript. May be repeated up to 12 total credit hours."
ENGL 5239, "Fiction Workshop", "Designed to give students time and impetus to generate fiction and discussion of it in an atmosphere at once supportive and critically serious. Enrollment requires admission to the Creative Writing Graduate Program or the instructor's approval of an application manuscript.  May be repeated up to 12 total credit hours."
ENGL 5279, "Studies in Poetry: Poetic Theory, War/Revolution", "Addresses contemporary poetry, and/or literary works important for contemporary poetry. May be repeated up to 6 total credit hours."
ENGL 5299, "Studies in Fiction: Writing the Vampire", "Addresses contemporary fiction, and/or literary works important for contemporary fiction. May be repeated for up to 6 total credit hours."
ENGL 5529, "Studies in Special Topics 1", "Studies special topics that focus on a theme, genre, or theoretical issue not limited to a specific period or national tradition. Topics vary each semester. May be repeated up to 9 total credit hours."
ENGL 5549, "Studies in Special Topics 2: Global Comics", "Studies special topics that focus on a theme, genre, or theoretical issue not limited to a specific period or national tradition. Topics vary each semester. May be repeated up to 9 total credit hours."
ENGL 7059, "Advanced British Literature and Culture After 1800", "Studies special topics in romantic, Victorian, modern and postmodern writing. Topics will vary. May be repeated up to 9 total credit hours."
ENVM 5002, "Analyzing Socio-Environmental Systems", "Learn about systems thinking and practice to address complex environmental challenges. Students will develop the confidence to use systems tools and ideas to push beyond reacting to immediate problems to see underlying patterns, design strategic interventions, and learn and adapt as systems change. Recommended restriction: MENV graduate students only."
ENVM 5006, "Sustainable Energy Policy", "The global energy system is at the early stages of a remarkable transformation: from one largely dependent on fossil fuels (coal, oil, and natural gas) to one based on renewable and sustainable energy sources. Energy policy - actions taken by public entities to influence energy - have and will play an essential role in this ongoing transformation. This course takes a critical and pragmatic look at energy policy: what policies are available, how do we evaluate them, who are the stakeholders in the energy policy process, and how do policies drive energy technology adoption."
ENVM 5007, "Energy Systems and Technologies", "Examines the basics of energy technologies and energy delivery systems. Covers both conventional energy sources (oil and gas, coal, nuclear and hydroelectric) and renewable/sustainable energy technologies (wind, solar, biomass, geothermal and end-use efficiency). Investigates individual technologies as well as integration of multiple technologies on energy systems such as the electricity grid and liquid and gas fuels infrastructures. Formerly ENST 5000."
ENVM 5012, "Water, Climate, and Sustainable Cities", "Provides students with the knowledge to characterize, analyze, assess and plan, urban systems, primarily those of water and landscape. Students will understand the nature of built systems in the urban environment, with particular focus on the urban water cycle and green infrastructure."
ENVM 5026, "Sustainable Land Use and Development: Principles and Practices", "Survey of fundamentals of land use planning, growth management and urban/ community development systems, covering a range of cultural, legal and ecological issues. By way of case studies and best practices, focus on new, “sustainable” approaches at the intersection of real estate development, land use and urban planning, economic/community development and environmental policy."
ENVM 5034, "Leadership & Ethics for Environmental Professionals", "Build essential skills to be a purpose-driven and ethical leader. Students will explore their values, deepen their self-awareness, and practice giving voice to their values in situations where their values clash with other expectations in the workplace. We approach leadership as a practice by exploring the interpersonal dynamics and psychology of high performing diverse teams as the foundation of work. Previously offered as a special topics course."
ENVM 5038, "Nourishing Humanity within Planetary Boundaries - Intro to Food Systems", "Take a holistic approach to exploring environmental, economic, social, and cultural dimensions of agri-food sustainability. Conceptualize food systems and their dynamics, recognize their achievements, come to terms with their role in environmental and social ills, and explore a range of promising alternative practices for rebalancing and building resilience in food systems. Recommended corequisite: ENVS 6305. Previously offered as a special topics course."
ENVM 5041, "Sustainability & Resilience in Practice", "Explore sustainability strategies at the community scale and the drivers of decision making and investment in sustainability action. We will explore various approaches to sustainability with the goal of answering the question, “How do sustainability leaders engage with diverse stakeholders and decision makers to implement effective, equitable solutions to environmental problems?” We will select topics and case studies within Colorado that represent different kinds of challenges for sustainability planning and programs and evaluate solutions for each."
ENVM 5043, "Benefit Cost Analysis", "Analyze the environmental, economic, and international dimensions of a range of food production systems. Focuses on the economic benefit-cost analyses (BCA) that inform decision-making in food systems. BCA is a widely used economic valuation tool that involves estimating all benefits and costs in monetary terms and then adding and comparing those values and can help communicate the economic benefit of a proposed intervention. Formerly offered as a special topics course. Recommended prerequisites: ENVM 5038 and ENVM 5039."
ENVM 5044, "Life Cycle Assessment - Bringing Objectivity into Subjective Conversations", "Use the food system landscape to provide an introduction to life cycle thinking, including a survey of industry standards, approaches and tools useful in better understanding and making decisions around sustainability. Formerly offered as a special topics course. Recommended prerequisites: ENVM 5038 and ENVM 5039."
ENVM 5045, "Introduction to Monitoring & Evaluation", "Gain an understanding of traditional and new approaches to monitoring and evaluation (M&amp;E) in the context of food and water, sanitation and hygiene (WASH) systems in the developing world. Covers rigorous impact evaluation designs and when to use each. Recommended prerequisites: Intro to Food Systems (ENVM 5038) &amp; Front Range Food Systems Field Lab (ENVM 5039)."
ENVM 5051, "Humans, Environment, and Justice", "This course will examine the justice implications of the relationship between humans and the natural environment and in particular land use. We will take as a premise that all people have the right to access clean water, air and soil and to be free of contamination and hazardous pollution. We will look at current struggles and debates around topics of environmental quality and the processes that deny people access to basic resources."
ENVM 5064, "Introduction to the Outdoor Recreation Economy", "Providing an introduction to public lands and natural resources policy, challenges and opportunities for community economic development, and the outdoor recreation industry. Outdoor recreation economy definitions, theories and frameworks are discussed and critically examined. Key stakeholders are identified, along with current and future trends, opportunities, and challenges. The need for sustainable practices and cross-cultural understanding and communication within the outdoor recreation economy is also emphasized. Finally, we will explore the diverse career opportunities that exist within the outdoor recreation industry."
ENVM 5065, "Community Economic Development and the ORE", "Introduces community economic development theories, frameworks, and processes, as relevant to the ORE. Best practices for building the ORE within all types of communities are discussed, highlighting the importance of equitable, community-focused, integrated, and sustainable destination development practices. Tying this all together is the importance of community economic development in building community capacity for the future."
ENVM 6001, "Capstone Innovation Lab 1", "Providing hands-on, learning-by-doing experiences, while also providing client organizations with solutions to complex problems and useful products. Projects can take place in-residence with a client, when appropriate. Project ideas will be codeveloped by students and industry, government, or non-profit partners and will be guided and evaluated by a committee of ENVS faculty. Required for all MENV students."
ENVM 6004, "Capstone Leadership Lab", "Providing hands-on, learning-by-doing experiences, while also providing client organizations with solutions to complex problems and useful products. Projects can take place in-residence with a client, when appropriate. Project ideas will be codeveloped by students and industry, government, or non-profit partners and will be guided and evaluated by a committee of ENVS faculty. Required for all MENV students."
ENVM 6100, "Special Topics for Master of the Environment Program", "A variety of topics not currently offered in curriculum; offered depending on instructor availability and student demand. May be repeated up to 18 total credit hours."
ENVM 6100, "Special Topics for Master of the Environment Program: Supply Chain Mgmt", "A variety of topics not currently offered in curriculum; offered depending on instructor availability and student demand. May be repeated up to 18 total credit hours."
ENVM 6100, "Special Topics for Master of the Environment Program", "A variety of topics not currently offered in curriculum; offered depending on instructor availability and student demand. May be repeated up to 18 total credit hours."
ENVM 6840, "Masters of the Environment Independent Study", "An independent study is a collaboration between a student and a faculty member on a special project that provides the student with a learning experience. An independent study may also fill an academic need of importance to the student that cannot be filled by regular course offerings. Independent studies are opportunities for students to earn credit for learning outside the normal lecture and seminar class structure. All independent study requests must be considered and approved by MENV program administration for approval."
ENVS 5000, "Policy, Science, and the Environment", "Introduction to methodologies of the policy sciences with emphasis on applications to environmental issues; role of science in decision making; professional roles and responsibilities as a policy analyst."
ENVS 5100, "Special Topics in Environmental Studies: Environmental Decision-Making", "A variety of topics not currently offered in curriculum; offered depending on instructor availability and student demand. May be repeated up to 9 total credit hours, provided the topics vary."
ENVS 5100, "Special Topics in Environmental Studies: Conflict Mgmt & Enviro Systems", "A variety of topics not currently offered in curriculum; offered depending on instructor availability and student demand. May be repeated up to 9 total credit hours, provided the topics vary."
ENVS 5930, "Internship", "Provides academically supervised opportunities for environmental studies majors to work in public and private organizations on projects related to the students' research and career goals, and to relate classroom theory to practice."
ENVS 6301, "Environmental and Energy Economics", "Introduces non-economists to the study of energy markets, environmental externalities, economic regulation and public policy. This applied course uses examples from electricity generation, renewable energy, manufacturing, transportation and other energy intensive industries. A variety of policy instruments will be studies, including: technology standards, subsidies, environmental mandates, rate-based policies, emissions taxes and cap-and-trade systems."
ENVS 6950, "Master's Thesis", ""
ENVS 8990, "Doctoral Dissertation", "All doctoral students must register for not fewer than 30 hours of dissertation credit as part of the requirements for the degree. For a detailed discussion of doctoral dissertation credit, refer to the Graduate School section."
ETHN 5102, "Special Topics in Africana Studies: Queer Biography and Theory", "Variable topic that allows intensive coverage of a subject, theme, or issue in African American studies. May be repeated up to 9 total credit hours on different topics. Same as ETHN 4102."
ETHN 5306, "The Chicana and Chicano and U.S. Social Systems", "Gives special attention to ways U.S. institutions (i.e., legal, economic, educational, governmental and social agencies) affect Chicanas and  Chicanos. Discusses internal colonialism, institutional racism, assimilation and acculturation, and identity. Same as ETHN 4306."
ETHN 6001, "Research Methods in Critical Ethnic Studies", "Examines various humanistic and social science research methodologies and applies critical frameworks (including feminist, queer, Indigenous and decolonial theories) to research through an intersectional lens committed to analyzing race, class, gender and sexuality as interconnected, knowledge-producing systems of power. Examines how Ethnic Studies scholars can engage with social justice projects by producing knowledge in cutting edge ways."
ETHN 6100, "Race and Citizenship in U.S. History and Culture", "Examines how the cultural and legal bounds of U.S. citizenship have been linked to race, gender, labor, class, and sexuality. Analyzes the experiences of racialized and gendered groups to explore the racial formations, exclusions and contradictions inherent with the institution of citizenship."
ETHN 6841, "Advanced Directed Readings in Ethnic Studies", "This is a graduate level directed readings course designed to expand student knowledge in a particular area of concentration with a broad interdisciplinary and comparative framework. These areas of concentration include work in Africana, American Indian, Asian American, Chicana and Chicano and Transnational/Hemispheric ethnic studies. May be repeated up to 6 total credit hours."
EVEN 5979, "Introduction to Humanitarian Aid", "Addresses the humanitarian-development nexus and gives an overview of the main ethical and professional principles, standards, and key stakeholders involved in humanitarian aid. Students will learn the historical and legal frameworks that shaped these principles, and examine their applicability to the challenges faced by humanitarian actors today. Increasing frequency, intensity, complexity, and length of emergency situations require new approaches and coordination among historically divided humanitarian and development actors. Recommended prerequisite: CVEN 4839/5919 Global Development for Engineers."
EVEN 5989, "Disaster Risk Reduction", "Explores disaster governance, the decentralization of disaster resources and responsibilities, and best practices and tools in preparedness and mitigation. Students will examine the intersection of development, climate change, and disasters, by studying the impact of crisis events on human, social, and political behavior, and associated responses from impacted populations. Students will learn how to use data, tools, and geospatial techniques (GIS) that can inform and enhance vulnerability assessments, mitigation planning, and response operations. Recommended prerequisite: CVEN 4839/5919 Global Development for Engineers, or EVEN 5979, Introduction to Humanitarian Aid."
EVEN 5999, "Refugees and Displacement", "Examines the processes and policies contributing to and driving refugee and migration flows, as well as response strategies. The focus will be on forced displacement, which currently impact the lives of almost 80 million people worldwide. This course covers solutions, particularly in the settlement context, for the appropriate provision of covered living space to adequately shelter displaced populations, while also promoting safer, healthier settlements that link emergency shelter and settlement assistance to longer-term recovery efforts. Previously offered as a special topics course. Recommended prerequisites: CVEN 4839/5919, EVEN 5979 and EVEN 5989."
EVEN 6504, "Advanced Physical-Chemical Processes for Water and Water Reuse Treatment", "Teaches the process fundamentals of (1) granular activated carbon adsorption (2) UV, ozone and advanced oxidation processes (3) membrane filtration and reverse osmosis treatment and (4) ion exchange. These processes, as applied to impaired water sources, including brackish/saline/saltwater and wastewater reuse, will address water quality parameters including pathogenic microorganism, background organic matter, specific organic contaminants, metals and salts."
EVEN 6940, "Master's Candidate for Degree", "Registration intended for students preparing for a thesis defense, final examination, culminating activity, or completion of degree."
EVEN 6950, "Master's Thesis", ""
EVEN 8990, "Doctoral Dissertation", ""
FNCE 6950, "Master's Thesis", ""
FNCE 8900, "Independent Study", "Instructor consent required and departmental form required."
FREN 5110, "French Special Topics", "Different topics are offered and, in a number of cases, cross-listed with other departments. May be repeated up to 6 total credit hours on different topics."
FREN 5770, "Methods of Teaching French as a Foreign Language", "Familiarizes students with current methodology and techniques in foreign language teaching."
FREN 6940, "Master's Candidate for Degree", "Registration intended for students preparing for a thesis defense, final examination, culminating activity, or completion of degree."
GEOG 5093, "Remote Sensing of the Environment", "Covers acquisition and interpretation of environmental data by remote sensing. Discusses theory and sensors as well as manual and computerized interpretation methods. Stresses infrared and microwave portions of the spectrum. Same as GEOG 4093 and GEOL 4093 and GEOL 5093."
GEOG 5100, "Special Topics: Geography: UAS for Earth Observations", "Covers various topics outside of the normal curriculum; offered intermittently depending on student demand and availability of faculty. May be repeated up to 9 total credit hours."
GEOG 5100, "Special Topics: Geography: Interdiscipl Soc Sci Pro Sem", "Covers various topics outside of the normal curriculum; offered intermittently depending on student demand and availability of faculty. May be repeated up to 9 total credit hours."
GEOG 5100, "Special Topics: Geography: Climate Change Cause + Impacts", "Covers various topics outside of the normal curriculum; offered intermittently depending on student demand and availability of faculty. May be repeated up to 9 total credit hours."
GEOG 5100, "Special Topics: Geography: Machine Learning &Spatial Data", "Covers various topics outside of the normal curriculum; offered intermittently depending on student demand and availability of faculty. May be repeated up to 9 total credit hours."
GEOG 5103, "Geographic Information Science: Spatial Analytics", "Explores advanced topics in geospatial databases, spatial analytics and geoprocessing in a Geographic Information System (GIS). Emphasizes how geographic concepts are linked to methodological frameworks for recording, transforming, storing/retrieving, analyzing, and processing geographic data as well as various forms of uncertainty. Exercises demonstrate the application of GIS-based methods to real world scenarios in interdisciplinary settings. Same as GEOG 4103."
GEOG 5152, "History and Theory of Geography", "History of ideas and institutions that have shaped contemporary geographic inquiry. Examines the evolving relations among human geography, physical geography, environment-society relations, and geographic information processing. Designed to situate graduate student research within major subfields and intellectual currents of geography."
GEOG 5203, "Geographic Information Science: Spatial Modeling", "Focuses on the use and development of advanced models for human and environmental applications in a geospatial environment integrating raster and vector data models. Covers terrain and hydrologic modeling, geostatistical modeling, dasymetric modeling, as well as multi-criteria modeling. Group projects critically design, implement and test spatial models to develop independent skillsets in a chosen problem setting. Recommended prerequisite: GEOG 4103 or GEOG 5103 or working knowledge of GIS software or instructor consent required. Same as GEOG 4203."
GEOG 5241, "Topics in Physical Geography: Fluvial Geomorphology", "Presents recent research topics that vary from year to year. Consult the online Schedule Planner for specific topics. May be repeated up to 6 total credit hours."
GEOG 5371, "Forest Geography: Principles and Dynamics", "Surveys principles of forest geography and ecology. Includes both individual tree responses to environmental factors and species interactions within communities. Emphasizes forest dynamics and their relation to management problems. Same as GEOG 4371."
